Date,Distric,Location,Latitude,Longitude,Rainfalls_mm,Relative_Humidity_Day,Relative_Humidity_Night,Temperature_Min,Temperature_Max,Average_Wind_Speed_km/h,Land Cover,Landform,Disaster Occurrence,Disaster Type,Severity,Nearest Shelter_km
4/15/2021,Rathnapura,Godakawela,6.9826,80.6728,13,83,97,23.1,33.3,2.5,Grassland,Plateau,No,No,No,6
9/20/2021,Rathnapura,Opanayaka,6.3993,80.6283,11.6,81,97,24.2,31.7,3.1,Grassland,Plateau,No,No,No,18.4
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
7/21/2021,Rathnapura,Embilipitiya,6.7182,80.3129,8,68,84,25.9,31.4,1.8,Grassland,Plateau,No,No,No,10.1
7/15/2016,Rathnapura,Nivithigala,6.2992,80.2627,7.8,84,95,23.2,30.2,2.7,Grassland,Valley,No,No,No,7.4
1/29/2021,Rathnapura,Godakawela,6.6228,80.1178,1.7,79,89,22.5,31.8,2.3,Forest,Valley,No,No,No,16.7
3/30/2016,Rathnapura,Pelmadulla,6.9826,80.6728,87.6,80,98,23,33.6,2.5,Grassland,Plateau,Yes,Flood,Medium,4.6
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
9/29/2021,Rathnapura,Kolonna,6.7182,80.3129,0,69,87,22.1,31.6,2.5,Forest,Valley,No,No,No,10.1
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
2/19/2016,Rathnapura,Kiriella,6.2992,80.2627,2.7,75,98,23,34.6,1.6,Forest,Mountain,No,No,No,11.2
9/16/2021,Rathnapura,Rathnapura,6.9826,80.6728,14.7,85,94,23.2,30.6,1.6,Forest,Mountain,Yes,Flood,High,12.5
3/20/2021,Rathnapura,Godakawela,6.2992,80.2627,9.5,75,95,23.5,32.1,2.7,Urban,Plateau,No,No,No,8
6/10/2016,Rathnapura,Opanayaka,6.2992,80.2627,16.2,83,96,23.5,30.5,3,Urban,Plateau,No,No,No,8.9
2/15/2021,Rathnapura,Balangoda,6.3993,80.6283,0,66,87,22.7,35.3,3,Forest,Valley,No,No,No,11.5
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
4/9/2021,Rathnapura,Kolonna,6.6228,80.1178,0,70,92,22.8,34,1.8,Urban,Plateau,No,No,No,12.5
8/10/2021,Rathnapura,Balangoda,6.6828,80.3992,1.1,77,91,23.4,30.9,1.6,Forest,Plateau,No,No,No,11.5
6/7/2021,Rathnapura,Nivithigala,6.3993,80.6283,14,77,77,22.7,33.1,2.7,Urban,Mountain,No,No,No,12.5
2/7/2016,Rathnapura,Imbulpe,6.3993,80.6283,59.2,73,97,24,35.2,3.1,Forest,Valley,No,No,No,8.9
2/5/2021,Rathnapura,Weligepola,6.6228,80.1178,0,69,96,21.4,32.2,2.5,Forest,Valley,No,No,No,9.5
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
6/15/2016,Rathnapura,Weligepola,6.9826,80.6728,0,70,83,25.2,31.2,1.8,Urban,Valley,No,No,No,12.5
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
3/8/2021,Rathnapura,Kolonna,6.3993,80.6283,2.9,84,97,22.6,32.9,2.7,Grassland,Plateau,No,No,No,18.4
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
1/26/2021,Rathnapura,Godakawela,6.6828,80.3992,0,68,69,22.1,32.1,2.7,Urban,Valley,No,No,No,8.9
2/1/2021,Rathnapura,Godakawela,6.3993,80.6283,17.7,79,79,23,32.4,1.8,Grassland,Plateau,No,No,No,11.9
6/11/2016,Rathnapura,Pelmadulla,6.2829,80.7728,4,83,95,23.9,31,3.1,Forest,Mountain,No,No,No,9.2
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
4/17/2021,Rathnapura,Godakawela,6.2992,80.2627,2.6,77,95,23.5,33.7,1.8,Urban,Plateau,No,No,No,10.8
7/24/2016,Rathnapura,Kalawana,6.3993,80.6283,13.4,87,97,23.9,29.4,2.3,Grassland,Mountain,No,No,No,4.6
2/7/2021,Rathnapura,Opanayaka,6.2829,80.7728,0.5,88,97,23,31.9,1.8,Grassland,Valley,No,No,No,11.2
2/12/2016,Rathnapura,Balangoda,6.2992,80.2627,0,67,92,23.2,35.9,1.9,Urban,Plateau,No,No,No,12.5
1/8/2021,Rathnapura,Kalawana,6.6228,80.1178,0.2,84,92,24,32.3,1.8,Grassland,Plateau,No,No,No,16.7
4/10/2021,Rathnapura,Kolonna,6.2992,80.2627,10.7,71,95,23.7,35.6,1.5,Grassland,Mountain,No,No,No,8
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
8/7/2016,Rathnapura,Godakawela,6.3993,80.6283,0.2,66,88,24.8,32.3,2.2,Forest,Plateau,No,No,No,12.5
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
5/17/2016,Rathnapura,Kalawana,6.7182,80.3129,47.7,95,97,23.9,29.3,1.8,Forest,Mountain,Yes,Flood,Medium,12.5
6/2/2016,Rathnapura,Godakawela,6.6228,80.1178,5.1,79,96,23.8,32,1.8,Urban,Valley,No,No,No,8.9
4/11/2016,Rathnapura,Kolonna,6.6828,80.3992,2.4,80,98,24.2,35,3.2,Forest,Valley,No,No,No,16.7
5/29/2016,Rathnapura,Balangoda,6.3993,80.6283,2.5,90,97,22.7,29.7,1.3,Grassland,Plateau,No,No,No,18.4
4/3/2016,Rathnapura,Nivithigala,6.3993,80.6283,32.7,70,98,23.3,35.6,3.1,Grassland,Valley,No,No,No,11.5
9/17/2021,Rathnapura,Elapatha,6.6228,80.1178,24.8,88,97,24.1,30.4,2.7,Forest,Valley,Yes,Flood,High,8
4/28/2016,Rathnapura,Nivithigala,6.6228,80.1178,7.4,74,99,23.3,34.8,1.6,Urban,Plateau,No,No,No,20.2
7/8/2016,Rathnapura,Kiriella,6.2992,80.2627,0.8,69,89,25.4,32.5,3.1,Forest,Valley,No,No,No,10.1
6/6/2016,Rathnapura,Rathnapura,6.6828,80.3992,0.1,71,96,25,32.4,2.1,Forest,Mountain,No,No,No,14.1
1/4/2021,Rathnapura,Imbulpe,6.3993,80.6283,31.8,88,96,24.1,31.1,2.7,Forest,Plateau,No,No,No,8
6/13/2016,Rathnapura,Kalawana,6.6828,80.3992,5.1,81,95,23.7,30.4,2.7,Grassland,Plateau,No,No,No,10.1
5/6/2016,Rathnapura,Kalawana,6.2992,80.2627,18.4,85,99,24.4,32,3.1,Urban,Plateau,No,No,No,9.2
3/23/2021,Rathnapura,Godakawela,6.6828,80.3992,0.5,77,96,22.3,33.1,3.1,Grassland,Plateau,No,No,No,18.4
4/9/2016,Rathnapura,Godakawela,6.2829,80.7728,11.9,72,96,24.5,35.2,2.1,Grassland,Plateau,No,No,No,20.2
5/24/2016,Rathnapura,Pelmadulla,6.7182,80.3129,15.6,82,97,25.3,31.1,2.3,Forest,Plateau,No,No,No,11.2
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
2/2/2021,Rathnapura,Nivithigala,6.6828,80.3992,0,76,75,22.3,33.2,1.4,Grassland,Mountain,No,No,No,7.4
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
3/27/2016,Rathnapura,Godakawela,6.3993,80.6283,20.6,60,97,24.7,36,2.6,Urban,Valley,Yes,Flood,Medium,12.5
10/4/2021,Rathnapura,Kolonna,6.3993,80.6283,32.9,90,97,24.2,29.1,2.5,Grassland,Valley,No,No,No,20.2
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
3/30/2021,Rathnapura,Pelmadulla,6.6828,80.3992,0,59,92,21.7,34.5,2.5,Forest,Plateau,No,No,No,16.7
6/1/2021,Rathnapura,Rathnapura,6.6828,80.3992,1,70,70,24.4,32.2,2.1,Forest,Valley,No,No,No,7.4
7/22/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,67,80,25.4,31.5,3.1,Forest,Mountain,No,No,No,8
10/12/2021,Rathnapura,Kuruwita,6.6828,80.3992,18.4,88,95,23.4,29.3,2.7,Forest,Plateau,No,No,No,16.7
3/28/2016,Rathnapura,Opanayaka,6.6828,80.3992,5.8,72,98,23.5,35.9,2.5,Forest,Mountain,Yes,Flood,Medium,8
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
2/14/2016,Rathnapura,Godakawela,6.3993,80.6283,0,67,91,23,35,2.7,Grassland,Plateau,No,No,No,7.4
3/8/2021,Rathnapura,Kolonna,6.3993,80.6283,2.9,84,97,22.6,32.9,2.7,Grassland,Plateau,No,No,No,18.4
6/29/2021,Rathnapura,Godakawela,6.6828,80.3992,0.4,73,73,23,32.9,3.2,Urban,Mountain,No,No,No,8
6/27/2021,Rathnapura,Godakawela,6.2829,80.7728,32.6,79,79,22.4,31.3,2.1,Urban,Mountain,No,No,No,11.2
8/3/2016,Rathnapura,Godakawela,6.9826,80.6728,0,65,81,24.5,31.4,1.5,Urban,Mountain,No,No,No,20.2
4/19/2021,Rathnapura,Godakawela,6.3993,80.6283,3.1,72,96,23.4,33.5,2.7,Urban,Plateau,No,No,No,12.5
2/6/2021,Rathnapura,Godakawela,6.2992,80.2627,19,76,95,22.5,32,1.9,Urban,Valley,No,No,No,10.1
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
5/25/2016,Rathnapura,Pelmadulla,6.9826,80.6728,17.5,88,96,24.8,31.3,1.8,Forest,Plateau,No,No,No,12.5
8/11/2016,Rathnapura,Kalawana,6.6228,80.1178,1.7,72,92,23.9,31.7,1.5,Grassland,Plateau,No,No,No,9.2
6/21/2021,Rathnapura,Pelmadulla,6.3993,80.6283,0,69,69,24.6,32.8,1.6,Forest,Valley,No,No,No,11.9
6/27/2016,Rathnapura,Opanayaka,6.6828,80.3992,11.6,75,91,25.5,31.3,1.8,Urban,Valley,No,No,No,8.9
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
3/31/2016,Rathnapura,Pelmadulla,6.6228,80.1178,0,77,94,21.7,34.5,2.3,Grassland,Mountain,No,No,No,7.2
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
5/30/2016,Rathnapura,Weligepola,6.6828,80.3992,44.8,87,98,23.9,31,2.2,Grassland,Valley,No,No,No,16.7
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
2/21/2016,Rathnapura,Elapatha,6.3993,80.6283,0,73,96,22.5,34.6,3.1,Forest,Mountain,No,No,No,8
8/15/2016,Rathnapura,Opanayaka,6.6828,80.3992,3,80,89,24.5,30.6,2.5,Forest,Plateau,No,No,No,12.5
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
9/11/2021,Rathnapura,Godakawela,6.2992,80.2627,0,73,88,23.8,32,2.7,Urban,Mountain,No,No,No,8.9
2/28/2016,Rathnapura,Balangoda,6.3993,80.6283,0,68,96,23.1,35.9,2.7,Grassland,Plateau,No,No,No,11.9
3/25/2021,Rathnapura,Kalawana,6.9826,80.6728,0,83,96,22.9,30.2,2.3,Urban,Plateau,No,No,No,14.1
8/21/2021,Rathnapura,Godakawela,6.2992,80.2627,30.5,89,97,24.2,30.1,2.7,Urban,Plateau,No,No,No,11.9
4/4/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,61,94,20.3,33.8,3.1,Urban,Mountain,No,No,No,8.9
3/31/2021,Rathnapura,Pelmadulla,6.7182,80.3129,0,71,91,23.4,34,2.3,Forest,Plateau,No,No,No,14.1
9/17/2021,Rathnapura,Elapatha,6.6228,80.1178,24.8,88,97,24.1,30.4,2.7,Forest,Valley,Yes,Flood,High,8
7/4/2016,Rathnapura,Kahawaththa,6.6828,80.3992,0,69,81,25,32.9,2.3,Grassland,Valley,No,No,No,7.4
4/16/2016,Rathnapura,Ayagama,6.2829,80.7728,21.6,76,99,24.9,35,3.1,Urban,Valley,No,No,No,8.9
8/3/2021,Rathnapura,Weligepola,6.6828,80.3992,0.2,72,85,24.8,31.4,2.3,Urban,Plateau,No,No,No,12.5
4/23/2021,Rathnapura,Weligepola,6.6228,80.1178,1.7,79,96,22.5,31.7,2.5,Forest,Valley,No,No,No,18.4
5/15/2016,Rathnapura,Godakawela,6.3993,80.6283,136,97,97,23.8,25.1,2.5,Forest,Valley,Yes,Landslide,Medium,16.7
10/19/2021,Rathnapura,Pelmadulla,6.6828,80.3992,47.1,82,96,23.4,32.2,3.4,Forest,Plateau,Yes,Flood,Medium,8.9
10/18/2021,Rathnapura,Opanayaka,6.3993,80.6283,5.8,76,95,23.6,31.1,3.2,Grassland,Plateau,Yes,Flood,Medium,9.2
1/30/2021,Rathnapura,Godakawela,6.2992,80.2627,2.3,81,70,23,33.7,1.8,Forest,Mountain,No,No,No,14.1
7/18/2016,Rathnapura,Weligepola,6.6828,80.3992,0.1,75,89,23,31.6,2.3,Grassland,Valley,No,No,No,9.5
8/19/2016,Rathnapura,Pelmadulla,6.2992,80.2627,0,76,90,24.4,30.9,2,Grassland,Plateau,No,No,No,12.5
6/29/2016,Rathnapura,Nivithigala,6.9826,80.6728,0.3,73,88,24.8,31.5,1.9,Urban,Valley,No,No,No,18.4
10/13/2021,Rathnapura,Kiriella,6.7182,80.3129,0,74,94,23.7,31.5,1.6,Forest,Plateau,No,No,No,14.1
8/4/2016,Rathnapura,Godakawela,6.6228,80.1178,0,70,81,25,31,1.8,Forest,Valley,No,No,No,18.4
5/9/2021,Rathnapura,Godakawela,6.2829,80.7728,25.2,77,98,23,34.4,1.8,Forest,Valley,Yes,Flood,High,8
9/6/2021,Rathnapura,Nivithigala,6.3993,80.6283,33.9,82,96,23.9,30.4,3.1,Grassland,Valley,No,No,No,16.7
3/2/2016,Rathnapura,Kahawaththa,6.9826,80.6728,0,61,86,22.1,35.3,2.3,Forest,Plateau,No,No,No,9.2
6/13/2016,Rathnapura,Kalawana,6.6828,80.3992,5.1,81,95,23.7,30.4,2.7,Grassland,Plateau,No,No,No,10.1
5/11/2021,Rathnapura,Godakawela,6.6828,80.3992,48.8,70,96,24,34,1.8,Grassland,Mountain,Yes,Flood,High,20.2
4/29/2021,Rathnapura,Kolonna,6.9826,80.6728,6.4,81,96,23.8,33.3,2.5,Urban,Plateau,No,No,No,8.9
7/9/2016,Rathnapura,Rathnapura,6.2829,80.7728,1.5,75,90,25.1,31.3,2.5,Urban,Mountain,No,No,No,20.2
10/23/2021,Rathnapura,Weligepola,6.2992,80.2627,1.3,71,96,22.7,32.1,3.1,Grassland,Plateau,No,No,No,8.9
4/4/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,61,94,20.3,33.8,3.1,Urban,Mountain,No,No,No,8.9
6/2/2021,Rathnapura,Elapatha,6.7182,80.3129,47.4,80,80,24.2,32.2,3.3,Forest,Mountain,No,No,No,8.9
8/15/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,76,89,25,31.1,3.1,Forest,Plateau,No,No,No,8.9
5/17/2016,Rathnapura,Kalawana,6.7182,80.3129,47.7,95,97,23.9,29.3,1.8,Forest,Mountain,Yes,Flood,Medium,12.5
5/3/2021,Rathnapura,Kolonna,6.3993,80.6283,88.3,80,98,23.3,33.4,2.7,Urban,Valley,No,No,No,11.2
2/20/2016,Rathnapura,Rathnapura,6.2829,80.7728,4.5,85,98,23.8,32.9,2.7,Forest,Valley,Yes,Flood,Medium,12.5
9/4/2021,Rathnapura,Pelmadulla,6.2992,80.2627,21.1,90,96,22.5,28.1,3.1,Grassland,Valley,No,No,No,20.2
4/13/2016,Rathnapura,Kiriella,6.9826,80.6728,0,75,95,24.5,34.3,3,Forest,Valley,No,No,No,12.5
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
6/12/2021,Rathnapura,Kahawaththa,6.2992,80.2627,10,78,78,23.5,32.1,1.6,Urban,Mountain,No,No,No,16.7
1/30/2021,Rathnapura,Godakawela,6.2992,80.2627,2.3,81,70,23,33.7,1.8,Forest,Mountain,No,No,No,14.1
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
6/6/2016,Rathnapura,Rathnapura,6.6828,80.3992,0.1,71,96,25,32.4,2.1,Forest,Mountain,No,No,No,14.1
2/4/2016,Rathnapura,Rathnapura,6.6228,80.1178,0,60,89,19.9,32.7,1.9,Grassland,Mountain,No,No,No,11.2
2/8/2021,Rathnapura,Pelmadulla,6.3993,80.6283,4.9,81,96,22.5,31.7,1.5,Grassland,Valley,No,No,No,12.5
4/2/2021,Rathnapura,Pelmadulla,6.6228,80.1178,0.1,76,92,24.2,33.7,1.6,Urban,Plateau,No,No,No,11.9
7/17/2021,Rathnapura,Weligepola,6.2992,80.2627,2.2,79,92,24.3,31.8,2.7,Urban,Mountain,No,No,No,7.4
6/9/2016,Rathnapura,Imbulpe,6.6228,80.1178,20.6,85,96,23.7,31.1,2.4,Forest,Valley,No,No,No,7.4
10/16/2021,Rathnapura,Ayagama,6.2992,80.2627,16.2,80,95,24.4,29.2,2.1,Grassland,Plateau,Yes,Flood,Medium,7.4
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
9/1/2021,Rathnapura,Pelmadulla,6.7182,80.3129,15.4,78,95,23.3,31.8,1.8,Urban,Valley,No,No,No,12.5
5/7/2016,Rathnapura,Balangoda,6.2829,80.7728,40.7,84,99,23.4,32.1,2.7,Urban,Plateau,Yes,LandSlide,High,9.5
3/29/2016,Rathnapura,Pelmadulla,6.7182,80.3129,10.1,68,98,23,35.4,2.1,Urban,Valley,Yes,Flood,Medium,8.9
5/14/2016,Rathnapura,Godakawela,6.2829,80.7728,35,88,98,23.9,31.3,3.1,Forest,Mountain,Yes,Flood,Medium,18.4
2/9/2021,Rathnapura,Pelmadulla,6.6828,80.3992,0,69,96,22.4,33.9,2.6,Grassland,Valley,No,No,No,8
7/19/2021,Rathnapura,Godakawela,6.3993,80.6283,0,69,84,24.6,32,2.5,Urban,Mountain,No,No,No,9.2
8/23/2021,Rathnapura,Godakawela,6.3993,80.6283,0,67,90,22.9,33.1,3.1,Forest,Valley,No,No,No,8.9
3/7/2016,Rathnapura,Balangoda,6.6828,80.3992,32.6,65,96,23.3,35,2.5,Forest,Valley,Yes,Flood,Medium,8
8/8/2021,Rathnapura,Nivithigala,6.2829,80.7728,21.9,95,95,23.2,27.5,2.7,Urban,Mountain,No,No,No,10.5
6/5/2021,Rathnapura,Opanayaka,6.2992,80.2627,5.5,84,84,23.3,30.5,3,Grassland,Mountain,Yes,LandSlide,High,10.1
8/15/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,76,89,25,31.1,3.1,Forest,Plateau,No,No,No,8.9
9/14/2021,Rathnapura,Kuruwita,6.6828,80.3992,3.7,85,96,23.8,31.7,2.3,Grassland,Valley,No,No,No,10.1
6/26/2021,Rathnapura,Godakawela,6.2992,80.2627,12.3,83,83,23.7,30.9,2,Urban,Plateau,No,No,No,10.1
2/22/2016,Rathnapura,Ayagama,6.6828,80.3992,0,65,87,23.2,36.6,2.5,Urban,Valley,No,No,No,8.9
3/5/2021,Rathnapura,Godakawela,6.6228,80.1178,0,67,96,22.7,33.8,1.6,Urban,Valley,No,No,No,8
7/11/2021,Rathnapura,Pelmadulla,6.2829,80.7728,2.2,78,87,23.5,29.9,2.7,Grassland,Plateau,No,No,No,20.2
7/26/2016,Rathnapura,Weligepola,6.7182,80.3129,28.3,91,98,24.1,30.3,1.6,Forest,Plateau,No,No,No,10.5
7/27/2021,Rathnapura,Ayagama,6.6828,80.3992,2.8,80,95,22.4,31.3,2.5,Forest,Plateau,No,No,No,11.9
9/13/2021,Rathnapura,Eheliyagoda,6.3993,80.6283,11.4,81,95,24.4,30.3,2.5,Urban,Mountain,No,No,No,9.5
2/1/2016,Rathnapura,Eheliyagoda,6.6828,80.3992,0,64,91,21.5,34.1,1.3,Forest,Mountain,No,No,No,6
1/4/2021,Rathnapura,Imbulpe,6.3993,80.6283,31.8,88,96,24.1,31.1,2.7,Forest,Plateau,No,No,No,8
5/7/2021,Rathnapura,Godakawela,6.6228,80.1178,33.5,83,96,23.3,32.2,2.5,Urban,Plateau,No,No,No,11.2
8/14/2021,Rathnapura,Pelmadulla,6.2992,80.2627,2.1,78,81,24.2,29.2,2.7,Grassland,Valley,No,No,No,8
3/14/2016,Rathnapura,Balangoda,6.6828,80.3992,12.8,71,97,24.2,35.1,3.1,Urban,Valley,No,No,No,8.9
6/7/2016,Rathnapura,Elapatha,6.7182,80.3129,25.9,82,98,23.9,31.6,2.5,Urban,Valley,No,No,No,12.5
4/24/2021,Rathnapura,Godakawela,6.2992,80.2627,11.7,81,96,23.9,34,2.3,Urban,Plateau,No,No,No,16.7
10/11/2021,Rathnapura,Eheliyagoda,6.3993,80.6283,10.5,82,88,23,30.1,2.9,Forest,Valley,No,No,No,18.4
6/13/2016,Rathnapura,Kalawana,6.6828,80.3992,5.1,81,95,23.7,30.4,2.7,Grassland,Plateau,No,No,No,10.1
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
10/20/2021,Rathnapura,Nivithigala,6.7182,80.3129,4,83,97,22,30.8,3,Urban,Plateau,Yes,LandSlide,Medium,11.2
7/3/2016,Rathnapura,Godakawela,6.3993,80.6283,0.4,62,86,25,34.6,2.5,Urban,Valley,No,No,No,11.9
6/8/2021,Rathnapura,Kalawana,6.6828,80.3992,32.5,91,91,24,29.3,3.1,Forest,Valley,No,No,No,8
9/24/2021,Rathnapura,Balangoda,6.6228,80.1178,12.6,83,97,24.1,32.6,1.5,Urban,Valley,No,No,No,11.9
7/28/2021,Rathnapura,Imbulpe,6.7182,80.3129,11.7,78,96,23.6,30.8,2.3,Forest,Plateau,No,No,No,7.4
4/20/2016,Rathnapura,Nivithigala,6.9826,80.6728,22.8,84,98,24,33.8,1.6,Forest,Valley,No,No,No,11.2
4/11/2016,Rathnapura,Kolonna,6.6828,80.3992,2.4,80,98,24.2,35,3.2,Forest,Valley,No,No,No,16.7
10/29/2021,Rathnapura,Nivithigala,6.6228,80.1178,1.4,88,96,23.2,30.1,2.7,Grassland,Mountain,No,No,No,11.9
9/19/2021,Rathnapura,Imbulpe,6.2829,80.7728,0,75,94,23.5,32.7,2.7,Grassland,Valley,Yes,LandSlide,Medium,20.2
6/15/2016,Rathnapura,Weligepola,6.9826,80.6728,0,70,83,25.2,31.2,1.8,Urban,Valley,No,No,No,12.5
6/2/2016,Rathnapura,Godakawela,6.6228,80.1178,5.1,79,96,23.8,32,1.8,Urban,Valley,No,No,No,8.9
7/24/2016,Rathnapura,Kalawana,6.3993,80.6283,13.4,87,97,23.9,29.4,2.3,Grassland,Mountain,No,No,No,4.6
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
8/4/2021,Rathnapura,Godakawela,6.7182,80.3129,0.5,78,88,24.9,31.3,1.8,Grassland,Valley,No,No,No,8
8/15/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,76,89,25,31.1,3.1,Forest,Plateau,No,No,No,8.9
4/4/2021,Rathnapura,Nivithigala,6.2829,80.7728,0,61,94,20.3,33.8,3.1,Urban,Mountain,No,No,No,8.9
5/16/2016,Rathnapura,Nivithigala,6.6828,80.3992,63.1,93,97,22.6,25.9,2.3,Forest,Plateau,Yes,Landslide,Medium,14.1
2/13/2021,Rathnapura,Nivithigala,6.2992,80.2627,0,66,94,22.8,34.7,2.3,Forest,Valley,No,No,No,10.5
4/3/2021,Rathnapura,Pelmadulla,6.2992,80.2627,0,68,90,23.7,33.6,2.7,Forest,Mountain,No,No,No,7.4
9/18/2021,Rathnapura,Ayagama,6.2992,80.2627,14.8,85,97,24,31.2,3.1,Forest,Mountain,Yes,Flood,High,8.9
5/10/2021,Rathnapura,Godakawela,6.3993,80.6283,50.5,86,97,23.7,33.8,1.5,Urban,Plateau,Yes,Flood,High,8.9
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
5/1/2021,Rathnapura,Kolonna,6.2992,80.2627,50.5,82,97,24.3,32.4,1.8,Forest,Valley,No,No,No,9.5
5/12/2021,Rathnapura,Godakawela,6.7182,80.3129,27.9,85,96,24.8,32,1.4,Forest,Valley,Yes,LandSlide,Medium,18.4
6/7/2016,Rathnapura,Elapatha,6.7182,80.3129,25.9,82,98,23.9,31.6,2.5,Urban,Valley,No,No,No,12.5
9/29/2021,Rathnapura,Kolonna,6.7182,80.3129,0,69,87,22.1,31.6,2.5,Forest,Valley,No,No,No,10.1
8/9/2021,Rathnapura,Kalawana,6.3993,80.6283,25.3,89,95,23.5,29.8,1.3,Grassland,Valley,No,No,No,6
4/19/2016,Rathnapura,Pelmadulla,6.7182,80.3129,50.3,87,98,25.7,33.6,1.8,Grassland,Mountain,No,No,No,10.1
8/30/2021,Rathnapura,Godakawela,6.3993,80.6283,0.2,75,87,22.5,30.2,2.5,Urban,Valley,No,No,No,8.9
